Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1003766,1003766,User,71,0,71,429008,0,429008,0,0,0,0,0.006953,0,0.000099,0,3361,4,1651,0,0.069201
1003767,1003767,User,23,0,23,141943,0,141943,0,0,0,0,0.002249,0,0.000085,0,1930,0,1578,0,0.022417
1003768,1003768,User,392,0,392,3480643,0,3480643,0,0,0,0,0.03783,0,0.0002,0,3042,3,2689,0,0.382066
1003769,1003769,User,223,0,223,2208360,0,2208360,0,0,0,0,0.023132,0,0.000163,0,89,4,1677,0,0.217349
1003770,1003770,User,164,0,164,1585557,0,1585557,0,0,0,0,0.018354,0,0.000131,0,919,1,1796,0,0.159844
1003771,1003771,User,259,0,259,2016649,0,2016649,0,0,0,0,0.02062,0,0.000198,0,918,3,2608,0,0.252437
1003772,1003772,User,28,0,28,292837,0,292837,0,0,0,0,0.002215,0,0.0001,0,4895,3,2491,0,0.02729
1003773,1003773,User,205,0,205,1720163,0,1720163,0,0,0,0,0.022812,0,0.00013,0,1342,4,2607,0,0.199805
1003774,1003774,User,32,0,32,361437,0,361437,0,0,0,0,0.004417,0,0.000086,0,1929,1,601,0,0.031189
1003775,1003775,User,55,0,55,441096,0,441096,0,0,0,0,0.00733,0,0.000089,0,3796,1,537,0,0.053606
1003776,1003776,User,26,0,26,215912,0,215912,0,0,0,0,0.003328,0,0.000084,0,3360,4,667,0,0.025341
1003777,1003777,User,61,0,61,666510,0,666510,0,0,0,0,0.009266,0,0.000087,0,2813,2,1400,0,0.059454
1003778,1003778,User,533,0,533,3848215,0,3848215,0,0,0,0,0.038891,0,0.000336,0,2570,4,981,0,0.519493
1003779,1003779,User,26,0,26,190233,0,190233,0,0,0,0,0.002063,0,0.000091,0,4379,1,1578,0,0.025341
1003780,1003780,User,179,0,179,2002481,0,2002481,0,0,0,0,0.01975,0,0.000139,0,917,3,1775,0,0.174464
1003781,1003781,User,32,0,32,324814,0,324814,0,0,0,0,0.003931,0,0.000088,0,5553,4,457,0,0.031189
1003782,1003782,User,37,0,37,339609,0,339609,0,0,0,0,0.003935,0,0.000093,0,4980,1,1232,0,0.036062
1003784,1003784,User,26,0,26,212430,0,212430,0,0,0,0,0.004387,0,0.000084,0,1928,0,1627,0,0.025341
1003785,1003785,User,18,0,18,148081,0,148081,0,0,0,0,0.002223,0,0.000082,0,3795,0,2125,0,0.017544
1003787,1003787,User,12,0,12,102297,0,102297,0,0,0,0,0.001331,0,0.000083,0,5187,2,2125,0,0.011696
1003788,1003788,User,10,0,10,90213,0,90213,0,0,0,0,0.001295,0,0.000081,0,5414,0,394,0,0.009747
1003789,1003789,User,76,0,76,844854,0,844854,0,0,0,0,0.009158,0,0.000114,0,396,1,90,0,0.074074
1003790,1003790,User,69,0,69,841694,0,841694,0,0,0,0,0.007798,0,0.000127,0,395,1,1487,0,0.067251
1003791,1003791,User,78,0,78,623388,0,623388,0,0,0,0,0.006797,0,0.000109,0,1927,4,2374,0,0.076023
1003792,1003792,User,488,0,488,4664744,0,4664744,0,0,0,0,0.039641,0,0.000467,0,88,3,1845,0,0.475634
1003793,1003793,User,83,0,83,438760,0,438760,0,0,0,0,0.005581,0,0.000128,0,4668,4,1858,0,0.080897
1003794,1003794,User,30,0,30,226228,0,226228,0,0,0,0,0.003455,0,0.000088,0,3359,0,179,0,0.02924
1003795,1003795,User,19,0,19,164983,0,164983,0,0,0,0,0.002089,0,0.000115,0,5990,2,1540,0,0.018519
1003796,1003796,User,120,0,120,989991,0,989991,0,0,0,0,0.012229,0,0.00012,0,788,1,1396,0,0.116959
1003797,1003797,User,18,0,18,210909,0,210909,0,0,0,0,0.002912,0,0.000082,0,3794,2,437,0,0.017544
1003798,1003798,User,20,0,20,200512,0,200512,0,0,0,0,0.002629,0,0.000087,0,5552,2,1750,0,0.019493
1003799,1003799,User,66,0,66,778800,0,778800,0,0,0,0,0.008003,0,0.0001,0,3358,3,1375,0,0.064327
1003800,1003800,User,40,0,40,451831,0,451831,0,0,0,0,0.005523,0,0.000087,0,1341,3,667,0,0.038986
1003801,1003801,User,78,0,78,561907,0,561907,0,0,0,0,0.003675,0,0.000173,0,4894,3,1747,0,0.076023
1003802,1003802,User,11,0,11,121287,0,121287,0,0,0,0,0.001248,0,0.000081,0,5413,0,1297,0,0.010721
1003804,1003804,User,120,0,120,1087380,0,1087380,0,0,0,0,0.008893,0,0.000168,0,4034,1,1744,0,0.116959
1003805,1003805,User,28,0,28,309573,0,309573,0,0,0,0,0.003622,0,0.000085,0,4939,1,1082,0,0.02729
1003806,1003806,User,101,0,101,575307,0,575307,0,0,0,0,0.005312,0,0.000204,0,3357,3,2657,0,0.098441
1003807,1003807,User,289,0,289,2556736,0,2556736,0,0,0,0,0.02401,0,0.000265,0,1340,3,1891,0,0.281676
1003808,1003808,User,671,0,671,5153215,0,5153215,0,0,0,0,0.050643,0,0.000407,0,1116,4,399,0,0.653996
1003810,1003810,User,39,0,39,436738,0,436738,0,0,0,0,0.004812,0,0.000091,0,1926,1,2336,0,0.038012
1003811,1003811,User,58,0,58,577734,0,577734,0,0,0,0,0.007246,0,0.000095,0,2568,1,2024,0,0.05653
1003812,1003812,User,63,0,63,696324,0,696324,0,0,0,0,0.009086,0,0.000088,0,1925,3,2002,0,0.061404
1003814,1003814,User,23,0,23,207593,0,207593,0,0,0,0,0.002382,0,0.000087,0,1924,3,1556,0,0.022417
1003815,1003815,User,77,0,77,796421,0,796421,0,0,0,0,0.010346,0,0.000097,0,2567,2,1934,0,0.075049
1003816,1003816,User,172,0,172,1762828,0,1762828,0,0,0,0,0.01711,0,0.000145,0,1339,5,2355,0,0.167641
1003817,1003817,User,30,0,30,280641,0,280641,0,0,0,0,0.004333,0,0.000086,0,3793,2,499,0,0.02924
1003819,1003819,User,69,0,69,755508,0,755508,0,0,0,0,0.008991,0,0.000099,0,2812,2,1645,0,0.067251
1003820,1003820,User,31,0,31,441308,0,441308,0,0,0,0,0.00468,0,0.000084,0,4938,3,2064,0,0.030214
1003821,1003821,User,393,0,393,2829585,0,2829585,0,0,0,0,0.028443,0,0.000411,0,87,1,1900,0,0.383041
1003822,1003822,User,97,0,97,965895,0,965895,0,0,0,0,0.010939,0,0.000104,0,394,1,431,0,0.094542
1003823,1003823,User,352,0,352,3809263,0,3809263,0,0,0,0,0.03006,0,0.000296,0,1115,1,1158,0,0.34308
1003824,1003824,User,584,0,584,4622434,0,4622434,0,0,0,0,0.045316,0,0.000435,0,86,3,2718,0,0.569201
1003825,1003825,User,280,0,280,2079067,0,2079067,0,0,0,0,0.027608,0,0.000214,0,916,1,1230,0,0.272904
1003827,1003827,User,96,0,96,991347,0,991347,0,0,0,0,0.009486,0,0.000194,0,3792,3,1958,0,0.093567
1003828,1003828,User,21,0,21,304636,0,304636,0,0,0,0,0.00315,0,0.000087,0,4937,3,2799,0,0.020468
1003829,1003829,User,451,0,451,3339504,0,3339504,0,0,0,0,0.030446,0,0.000386,0,1922,4,2660,0,0.439571
1003830,1003830,User,72,0,72,693722,0,693722,0,0,0,0,0.005283,0,0.000171,0,393,0,2332,0,0.070175
1003831,1003831,User,70,0,70,669356,0,669356,0,0,0,0,0.00878,0,0.000093,0,1921,0,859,0,0.068226
1003832,1003832,User,57,0,57,528171,0,528171,0,0,0,0,0.005685,0,0.000101,0,4378,1,833,0,0.055556
1003833,1003833,User,160,0,160,1686874,0,1686874,0,0,0,0,0.01778,0,0.000127,0,85,3,831,0,0.155945
1003834,1003834,User,310,0,310,3436836,0,3436836,0,0,0,0,0.025967,0,0.00033,0,2811,3,1640,0,0.302144
1003835,1003835,User,50,0,50,542832,0,542832,0,0,0,0,0.005525,0,0.000104,0,3041,1,1817,0,0.048733
1003836,1003836,User,280,0,280,2512923,0,2512923,0,0,0,0,0.024823,0,0.000197,0,3791,3,1904,0,0.272904
1003837,1003837,User,110,0,110,856613,0,856613,0,0,0,0,0.012653,0,0.000105,0,1338,4,1732,0,0.107212
1003838,1003838,User,12,0,12,84320,0,84320,0,0,0,0,0.000706,0,0.000089,0,6229,0,167,0,0.011696
1003839,1003839,User,59,0,59,617644,0,617644,0,0,0,0,0.006102,0,0.000095,0,4517,3,466,0,0.057505
1003840,1003840,User,40,0,40,388518,0,388518,0,0,0,0,0.005405,0,0.000086,0,4872,0,866,0,0.038986
1003841,1003841,User,698,0,698,6044415,0,6044415,0,0,0,0,0.044609,0,0.000765,0,392,1,1938,0,0.680312
1003842,1003842,User,351,0,351,2838689,0,2838689,0,0,0,0,0.028222,0,0.000401,0,2810,1,1909,0,0.342105
1003843,1003843,User,31,0,31,133988,0,133988,0,0,0,0,0.002766,0,0.000095,0,4033,4,1806,0,0.030214
1003844,1003844,User,75,0,75,599469,0,599469,0,0,0,0,0.0048,0,0.000153,0,5334,3,533,0,0.073099
1003845,1003845,User,38,0,38,398325,0,398325,0,0,0,0,0.005585,0,0.000085,0,84,1,646,0,0.037037
1003846,1003846,User,36,0,36,302041,0,302041,0,0,0,0,0.004486,0,0.000089,0,3356,1,2352,0,0.035088
1003847,1003847,User,254,0,254,1956536,0,1956536,0,0,0,0,0.027849,0,0.000142,0,1337,3,805,0,0.247563
1003848,1003848,User,41,0,41,402661,0,402661,0,0,0,0,0.004891,0,0.000093,0,1920,1,2035,0,0.039961
1003849,1003849,User,38,0,38,369358,0,369358,0,0,0,0,0.004885,0,0.000087,0,1919,3,1913,0,0.037037
1003850,1003850,User,224,0,224,2233172,0,2233172,0,0,0,0,0.020629,0,0.000197,0,1918,4,1753,0,0.218324
1003852,1003852,User,33,0,33,352113,0,352113,0,0,0,0,0.003761,0,0.000087,0,4377,1,1371,0,0.032164
1003853,1003853,User,183,0,183,2423351,0,2423351,0,0,0,0,0.02312,0,0.000124,0,1336,3,1006,0,0.178363
1003854,1003854,User,43,0,43,473724,0,473724,0,0,0,0,0.006136,0,0.000086,0,1917,4,2419,0,0.04191
1003855,1003855,User,59,0,59,697389,0,697389,0,0,0,0,0.008803,0,0.000089,0,4169,3,1197,0,0.057505
1003856,1003856,User,28,0,28,279288,0,279288,0,0,0,0,0.002071,0,0.000144,0,5412,0,1915,0,0.02729
1003857,1003857,User,25,0,25,237302,0,237302,0,0,0,0,0.0039,0,0.000085,0,3790,4,2461,0,0.024366
1003858,1003858,User,101,0,101,984958,0,984958,0,0,0,0,0.011088,0,0.000109,0,915,5,318,0,0.098441
1003859,1003859,User,173,0,173,1975138,0,1975138,0,0,0,0,0.019354,0,0.000134,0,1916,3,1908,0,0.168616
1003860,1003860,User,87,0,87,939799,0,939799,0,0,0,0,0.007076,0,0.000205,0,1915,3,1913,0,0.084795
1003861,1003861,User,26,0,26,281070,0,281070,0,0,0,0,0.004101,0,0.000083,0,1914,0,1917,0,0.025341
1003862,1003862,User,21,0,21,201857,0,201857,0,0,0,0,0.003066,0,0.000083,0,1913,0,1697,0,0.020468
1003864,1003864,User,126,0,126,1419191,0,1419191,0,0,0,0,0.011626,0,0.000153,0,1912,1,1762,0,0.122807
1003865,1003865,User,31,0,31,178697,0,178697,0,0,0,0,0.001414,0,0.0001,0,5901,0,1130,0,0.030214
1003866,1003866,User,48,0,48,434659,0,434659,0,0,0,0,0.004832,0,0.000092,0,4376,0,1840,0,0.046784
1003868,1003868,User,163,0,163,1462146,0,1462146,0,0,0,0,0.014796,0,0.000163,0,1911,4,1214,0,0.158869
1003869,1003869,User,27,0,27,179695,0,179695,0,0,0,0,0.003273,0,0.000083,0,3594,5,677,0,0.026316
1003871,1003871,User,68,0,68,468067,0,468067,0,0,0,0,0.008281,0,0.000093,0,3354,4,325,0,0.066277
1003872,1003872,User,29,0,29,314540,0,314540,0,0,0,0,0.004565,0,0.000084,0,3039,0,111,0,0.028265
1003873,1003873,User,49,0,49,453235,0,453235,0,0,0,0,0.004318,0,0.000097,0,1910,1,1400,0,0.047758
1003874,1003874,User,73,0,73,1016365,0,1016365,0,0,0,0,0.010616,0,0.000093,0,1909,2,1099,0,0.07115
1003875,1003875,User,31,0,31,302417,0,302417,0,0,0,0,0.003504,0,0.000086,0,3353,0,160,0,0.030214
1003876,1003876,User,20,0,20,189889,0,189889,0,0,0,0,0.001942,0,0.000086,0,1908,0,1699,0,0.019493
1003878,1003878,User,281,0,281,2915995,0,2915995,0,0,0,0,0.030403,0,0.000166,0,1114,1,871,0,0.273879
1003879,1003879,User,19,0,19,166909,0,166909,0,0,0,0,0.001696,0,0.000086,0,5122,3,40,0,0.018519
1003880,1003880,User,36,0,36,318528,0,318528,0,0,0,0,0.005796,0,0.000083,0,2809,4,2202,0,0.035088
1003881,1003881,User,44,0,44,319281,0,319281,0,0,0,0,0.004971,0,0.000091,0,4375,4,1926,0,0.042885
1003882,1003882,User,108,0,108,1084922,0,1084922,0,0,0,0,0.00892,0,0.000138,0,391,4,176,0,0.105263
1003884,1003884,User,372,0,372,2625364,0,2625364,0,0,0,0,0.033737,0,0.000282,0,83,1,1745,0,0.362573
1003885,1003885,User,343,0,343,3630036,0,3630036,0,0,0,0,0.02984,0,0.000349,0,1335,1,1921,0,0.334308
1003886,1003886,User,44,0,44,499883,0,499883,0,0,0,0,0.006699,0,0.000085,0,1907,3,1915,0,0.042885
1003887,1003887,User,175,0,175,1504347,0,1504347,0,0,0,0,0.015692,0,0.000158,0,390,5,1507,0,0.170565
1003888,1003888,User,72,0,72,622607,0,622607,0,0,0,0,0.00807,0,0.000103,0,1906,1,2679,0,0.070175
1003889,1003889,User,79,0,79,856437,0,856437,0,0,0,0,0.008164,0,0.000127,0,4804,1,1379,0,0.076998
1003890,1003890,User,49,0,49,478478,0,478478,0,0,0,0,0.006197,0,0.000159,0,4979,0,2389,0,0.047758
1003891,1003891,User,54,0,54,508869,0,508869,0,0,0,0,0.005064,0,0.000107,0,787,1,2688,0,0.052632
1003892,1003892,User,285,0,285,2800460,0,2800460,0,0,0,0,0.030259,0,0.000151,0,1905,3,1705,0,0.277778
1003893,1003893,User,34,0,34,238707,0,238707,0,0,0,0,0.001347,0,0.000178,0,6118,0,1930,0,0.033138
1003894,1003894,User,95,0,95,942900,0,942900,0,0,0,0,0.010484,0,0.000108,0,82,1,568,0,0.092593
1003895,1003895,User,34,0,34,257901,0,257901,0,0,0,0,0.003006,0,0.000093,0,4168,4,2783,0,0.033138
1003896,1003896,User,81,0,81,714580,0,714580,0,0,0,0,0.008164,0,0.000105,0,3789,3,2821,0,0.078947
1003897,1003897,User,15,0,15,170895,0,170895,0,0,0,0,0.001236,0,0.000084,0,1334,3,195,0,0.01462
1003898,1003898,User,62,0,62,598848,0,598848,0,0,0,0,0.006569,0,0.000098,0,1904,1,484,0,0.060429
1003900,1003900,User,224,0,224,2112627,0,2112627,0,0,0,0,0.022335,0,0.000152,0,1903,4,1808,0,0.218324
1003901,1003901,User,41,0,41,353478,0,353478,0,0,0,0,0.003849,0,0.000091,0,3037,0,1023,0,0.039961
1003902,1003902,User,94,0,94,1746322,0,1746322,0,0,0,0,0.010079,0,0.00015,0,1333,3,1974,0,0.091618
1003903,1003903,User,93,0,93,832194,0,832194,0,0,0,0,0.008981,0,0.000115,0,1332,2,2014,0,0.090643
1003904,1003904,User,53,0,53,537549,0,537549,0,0,0,0,0.00667,0,0.000094,0,2808,2,1726,0,0.051657
1003905,1003905,User,39,0,39,426211,0,426211,0,0,0,0,0.005884,0,0.000086,0,2566,2,380,0,0.038012
1003906,1003906,User,39,0,39,533883,0,533883,0,0,0,0,0.005325,0,0.000093,0,1902,2,2817,0,0.038012
1003907,1003907,User,33,0,33,249836,0,249836,0,0,0,0,0.004212,0,0.000087,0,3788,4,2267,0,0.032164
1003908,1003908,User,94,0,94,794183,0,794183,0,0,0,0,0.007071,0,0.000178,0,4167,1,918,0,0.091618
1003909,1003909,User,46,0,46,386414,0,386414,0,0,0,0,0.005381,0,0.000089,0,3036,0,1699,0,0.044834
1003910,1003910,User,140,0,140,1478302,0,1478302,0,0,0,0,0.016554,0,0.000108,0,2807,2,1691,0,0.136452
1003912,1003912,User,58,0,58,730356,0,730356,0,0,0,0,0.007631,0,0.000099,0,1901,1,257,0,0.05653
1003913,1003913,User,82,0,82,722967,0,722967,0,0,0,0,0.010723,0,0.000096,0,3352,0,974,0,0.079922
1003914,1003914,User,72,0,72,843972,0,843972,0,0,0,0,0.009762,0,0.000091,0,2806,3,1319,0,0.070175
1003916,1003916,User,290,0,290,2899995,0,2899995,0,0,0,0,0.028839,0,0.000208,0,389,4,1942,0,0.282651
1003917,1003917,User,58,0,58,586372,0,586372,0,0,0,0,0.007053,0,0.000092,0,1900,4,1464,0,0.05653
1003918,1003918,User,14,0,14,121259,0,121259,0,0,0,0,0.001709,0,0.000081,0,4257,0,1181,0,0.013645
1003919,1003919,User,36,0,36,413611,0,413611,0,0,0,0,0.004626,0,0.000096,0,5121,0,2262,0,0.035088
1003920,1003920,User,34,0,34,420486,0,420486,0,0,0,0,0.004597,0,0.000085,0,4256,0,2103,0,0.033138
1003921,1003921,User,46,0,46,433413,0,433413,0,0,0,0,0.006455,0,0.000086,0,1899,0,488,0,0.044834
1003922,1003922,User,95,0,95,701411,0,701411,0,0,0,0,0.011235,0,0.0001,0,1898,2,232,0,0.092593
1003923,1003923,User,49,0,49,574829,0,574829,0,0,0,0,0.007309,0,0.000088,0,3350,3,1948,0,0.047758
1003924,1003924,User,38,0,38,370751,0,370751,0,0,0,0,0.003381,0,0.00009,0,5233,1,2026,0,0.037037
1003925,1003925,User,61,0,61,664740,0,664740,0,0,0,0,0.007874,0,0.000091,0,388,0,915,0,0.059454
1003927,1003927,User,88,0,88,882873,0,882873,0,0,0,0,0.008418,0,0.000113,0,387,4,301,0,0.08577
1003928,1003928,User,13,0,13,136549,0,136549,0,0,0,0,0.00192,0,0.000081,0,4255,3,536,0,0.012671
1003929,1003929,User,347,0,347,3105976,0,3105976,0,0,0,0,0.031637,0,0.000196,0,1897,3,450,0,0.338207
1003930,1003930,User,96,0,96,1040292,0,1040292,0,0,0,0,0.009969,0,0.000112,0,786,1,2288,0,0.093567
1003931,1003931,User,146,0,146,1414837,0,1414837,0,0,0,0,0.016107,0,0.000115,0,3349,0,256,0,0.1423
1003932,1003932,User,19,0,19,186059,0,186059,0,0,0,0,0.001778,0,0.000091,0,4803,5,216,0,0.018519
1003934,1003934,User,357,0,357,2278566,0,2278566,0,0,0,0,0.027816,0,0.000287,0,81,3,1042,0,0.347953
1003935,1003935,User,101,0,101,919284,0,919284,0,0,0,0,0.011591,0,0.0001,0,3348,4,2729,0,0.098441
1003937,1003937,User,41,0,41,542072,0,542072,0,0,0,0,0.006009,0,0.000106,0,1896,2,1529,0,0.039961
1003938,1003938,User,48,0,48,513298,0,513298,0,0,0,0,0.004507,0,0.000098,0,4590,0,915,0,0.046784
1003939,1003939,User,15,0,15,164309,0,164309,0,0,0,0,0.001367,0,0.000091,0,5027,1,1469,0,0.01462
1003940,1003940,User,266,0,266,2440164,0,2440164,0,0,0,0,0.02297,0,0.000218,0,1895,1,1456,0,0.259259
1003941,1003941,User,30,0,30,254722,0,254722,0,0,0,0,0.003944,0,0.000086,0,3787,3,305,0,0.02924
1003942,1003942,User,337,0,337,2370980,0,2370980,0,0,0,0,0.030771,0,0.000182,0,1331,3,291,0,0.32846
1003943,1003943,User,36,0,36,293277,0,293277,0,0,0,0,0.004752,0,0.000086,0,4374,4,580,0,0.035088
1003944,1003944,User,27,0,27,190348,0,190348,0,0,0,0,0.003715,0,0.000083,0,5868,4,1409,0,0.026316
1003945,1003945,User,292,0,292,2357711,0,2357711,0,0,0,0,0.02634,0,0.000184,0,914,4,2498,0,0.2846
1003946,1003946,User,148,0,148,1467886,0,1467886,0,0,0,0,0.019251,0,0.000107,0,1330,4,2255,0,0.14425
1003947,1003947,User,53,0,53,624477,0,624477,0,0,0,0,0.007925,0,0.000087,0,2805,3,986,0,0.051657
1003948,1003948,User,55,0,55,366008,0,366008,0,0,0,0,0.005348,0,0.000105,0,3347,1,2804,0,0.053606
1003949,1003949,User,47,0,47,407432,0,407432,0,0,0,0,0.004103,0,0.000098,0,1894,1,1330,0,0.045809
1003950,1003950,User,47,0,47,282562,0,282562,0,0,0,0,0.004545,0,0.000093,0,5333,0,977,0,0.045809
1003951,1003951,User,110,0,110,1407141,0,1407141,0,0,0,0,0.011972,0,0.000109,0,80,3,2710,0,0.107212
1003952,1003952,User,31,0,31,278113,0,278113,0,0,0,0,0.002664,0,0.000093,0,3593,5,1672,0,0.030214
1003953,1003953,User,138,0,138,1462953,0,1462953,0,0,0,0,0.01605,0,0.000111,0,3035,3,550,0,0.134503
1003954,1003954,User,24,0,24,274015,0,274015,0,0,0,0,0.0035,0,0.000083,0,3786,3,348,0,0.023392
1003955,1003955,User,85,0,85,1059521,0,1059521,0,0,0,0,0.008359,0,0.00011,0,4166,3,2383,0,0.082846
1003956,1003956,User,17,0,17,188993,0,188993,0,0,0,0,0.001909,0,0.000084,0,5185,0,216,0,0.016569
1003957,1003957,User,206,0,206,2022583,0,2022583,0,0,0,0,0.020558,0,0.000152,0,1113,3,2483,0,0.20078
1003958,1003958,User,99,0,99,890619,0,890619,0,0,0,0,0.009191,0,0.00012,0,4086,4,1963,0,0.096491
1003960,1003960,User,12,0,12,97393,0,97393,0,0,0,0,0.001553,0,0.000081,0,913,1,2164,0,0.011696
1003961,1003961,User,142,0,142,1282578,0,1282578,0,0,0,0,0.0143,0,0.000129,0,2565,3,2832,0,0.138402
1003962,1003962,User,37,0,37,381069,0,381069,0,0,0,0,0.003089,0,0.0001,0,4907,3,83,0,0.036062
1003963,1003963,User,280,0,280,2772580,0,2772580,0,0,0,0,0.027996,0,0.000197,0,912,1,1949,0,0.272904
1003964,1003964,User,38,0,38,499260,0,499260,0,0,0,0,0.004376,0,0.000088,0,1329,3,88,0,0.037037
1003965,1003965,User,169,0,169,1845363,0,1845363,0,0,0,0,0.017605,0,0.000139,0,2804,0,1608,0,0.164717
1003966,1003966,User,30,0,30,250438,0,250438,0,0,0,0,0.004347,0,0.000085,0,2803,4,546,0,0.02924
1003967,1003967,User,236,0,236,1501681,0,1501681,0,0,0,0,0.02169,0,0.000147,0,1893,4,744,0,0.230019
1003968,1003968,User,51,0,51,721227,0,721227,0,0,0,0,0.006068,0,0.000092,0,4254,3,2236,0,0.049708
1003970,1003970,User,151,0,151,1365468,0,1365468,0,0,0,0,0.016502,0,0.000118,0,2802,3,64,0,0.147173
1003971,1003971,User,201,0,201,1635171,0,1635171,0,0,0,0,0.021905,0,0.000139,0,911,4,1642,0,0.195906
1003972,1003972,User,15,0,15,128558,0,128558,0,0,0,0,0.001381,0,0.000084,0,4253,0,678,0,0.01462
1003973,1003973,User,37,0,37,377752,0,377752,0,0,0,0,0.004321,0,0.000089,0,385,0,1000,0,0.036062
1003974,1003974,User,65,0,65,632984,0,632984,0,0,0,0,0.006383,0,0.000109,0,1892,0,1741,0,0.063353
1003975,1003975,User,53,0,53,516318,0,516318,0,0,0,0,0.006541,0,0.000091,0,1891,2,2862,0,0.051657
1003976,1003976,User,154,0,154,1253796,0,1253796,0,0,0,0,0.014697,0,0.000132,0,1890,0,1628,0,0.150097
1003977,1003977,User,15,0,15,128291,0,128291,0,0,0,0,0.002315,0,0.000081,0,3592,1,2474,0,0.01462
1003978,1003978,User,77,0,77,947776,0,947776,0,0,0,0,0.009933,0,0.000105,0,1889,1,1479,0,0.075049
1003979,1003979,User,62,0,62,595068,0,595068,0,0,0,0,0.005239,0,0.000107,0,3785,5,1746,0,0.060429
1003980,1003980,User,27,0,27,183255,0,183255,0,0,0,0,0.002052,0,0.000091,0,1888,3,2197,0,0.026316
1003981,1003981,User,108,0,108,870897,0,870897,0,0,0,0,0.011023,0,0.000105,0,3784,1,2015,0,0.105263
1003982,1003982,User,44,0,44,378034,0,378034,0,0,0,0,0.005764,0,0.000092,0,4373,1,475,0,0.042885
1003983,1003983,User,83,0,83,696207,0,696207,0,0,0,0,0.008284,0,0.00011,0,4085,4,1823,0,0.080897
1003984,1003984,User,35,0,35,442196,0,442196,0,0,0,0,0.004745,0,0.000088,0,4252,3,1974,0,0.034113
1003985,1003985,User,186,0,186,1449509,0,1449509,0,0,0,0,0.010174,0,0.000449,0,3346,1,1581,0,0.181287
1003987,1003987,User,32,0,32,208088,0,208088,0,0,0,0,0.003143,0,0.000087,0,4589,0,1096,0,0.031189
1003988,1003988,User,123,0,123,960906,0,960906,0,0,0,0,0.010266,0,0.000145,0,3783,4,2276,0,0.119883
1003989,1003989,User,115,0,115,1060499,0,1060499,0,0,0,0,0.01229,0,0.000114,0,3345,4,529,0,0.112086
1003990,1003990,User,35,0,35,301602,0,301602,0,0,0,0,0.003558,0,0.000091,0,3344,3,660,0,0.034113
1003991,1003991,User,25,0,25,235326,0,235326,0,0,0,0,0.002805,0,0.000087,0,3034,0,1871,0,0.024366
1003992,1003992,User,257,0,257,2808359,0,2808359,0,0,0,0,0.026419,0,0.000174,0,1887,3,1134,0,0.250487
1003993,1003993,User,200,0,200,1608146,0,1608146,0,0,0,0,0.022645,0,0.000147,0,79,3,1910,0,0.194932
1003994,1003994,User,111,0,111,1209200,0,1209200,0,0,0,0,0.013795,0,0.000106,0,2564,3,736,0,0.108187
1003995,1003995,User,90,0,90,1054386,0,1054386,0,0,0,0,0.012383,0,0.000094,0,2563,3,2557,0,0.087719
1003996,1003996,User,58,0,58,843545,0,843545,0,0,0,0,0.007883,0,0.0001,0,5184,3,1374,0,0.05653
1003997,1003997,User,185,0,185,2024395,0,2024395,0,0,0,0,0.016261,0,0.000183,0,1328,3,1713,0,0.180312
1003998,1003998,User,190,0,190,1199641,0,1199641,0,0,0,0,0.010875,0,0.000363,0,2562,3,1523,0,0.185185
1003999,1003999,User,405,0,405,3460965,0,3460965,0,0,0,0,0.033323,0,0.000264,0,3033,3,509,0,0.394737
1004000,1004000,User,38,0,38,414074,0,414074,0,0,0,0,0.003991,0,0.000098,0,3343,3,1899,0,0.037037
1004001,1004001,User,236,0,236,1634346,0,1634346,0,0,0,0,0.016111,0,0.000235,0,3342,4,2664,0,0.230019
1004002,1004002,User,29,0,29,375123,0,375123,0,0,0,0,0.004298,0,0.000096,0,5120,2,1982,0,0.028265
1004004,1004004,User,72,0,72,729834,0,729834,0,0,0,0,0.008256,0,0.000093,0,1886,3,1425,0,0.070175
1004005,1004005,User,136,0,136,1417991,0,1417991,0,0,0,0,0.015401,0,0.000132,0,2801,0,1225,0,0.132554
1004006,1004006,User,96,0,96,1085469,0,1085469,0,0,0,0,0.011591,0,0.000113,0,1885,3,1774,0,0.093567
1004007,1004007,User,312,0,312,2447282,0,2447282,0,0,0,0,0.030705,0,0.000159,0,1884,3,1465,0,0.304094
1004008,1004008,User,18,0,18,126397,0,126397,0,0,0,0,0.001236,0,0.000084,0,5364,0,1261,0,0.017544
1004009,1004009,User,165,0,165,1032480,0,1032480,0,0,0,0,0.011822,0,0.000164,0,1883,4,1970,0,0.160819
1004010,1004010,User,12,0,12,94402,0,94402,0,0,0,0,0.001779,0,0.000081,0,3341,0,75,0,0.011696
1004011,1004011,User,28,0,28,172540,0,172540,0,0,0,0,0.002591,0,0.000086,0,3340,3,1501,0,0.02729
1004012,1004012,User,23,0,23,227736,0,227736,0,0,0,0,0.00304,0,0.000083,0,3339,0,1261,0,0.022417
1004013,1004013,User,126,0,126,1151555,0,1151555,0,0,0,0,0.015507,0,0.000104,0,1882,3,237,0,0.122807
1004014,1004014,User,123,0,123,1110657,0,1110657,0,0,0,0,0.009079,0,0.000193,0,4855,3,1036,0,0.119883
